text,label,google,ckip
最近有件事兒讓偶超崩潰[淚][淚][淚]某些親愛的朋友們總喜歡把自己寶寶的頭像放在自己的頭像框裏，然後再整一個很有個性的簽名，比如：貓頭鷹、大姨父、過山驢……最後玩兒命給你打招呼瘋狂請求添加好友[抓狂][抓狂][抓狂]蒼啊，天啊，難道姐是驗DNA的嗎？@蕾女心經,0,0,0
這個飯幾乎沒有肉，竟然連土豆都很少，根本就是給人喫白米飯，還賣這麼貴，根本不能忍。,0,0,0
回覆@曬太陽的小企鵝:鄉音未改鬢毛衰[淚] //@曬太陽的小企鵝:呵呵，你該回來看看了。好多年了。 //@青山白鷺:回覆@曬太陽的小企鵝:行啊，等我回去看看。回顧下青春歲月 //@曬太陽的小企鵝:回覆 @青山白鷺:這是長江二橋啊。要不要我再拍下，變化很大哦。,0,1,0
#敢喫小百科#【肚子脂肪多，容易餓】俗話說，肚子大喫得多。加拿大科學家的一項研究發現，腹部脂肪過多，會產生“飢餓激素”，讓人喫得更多，導致腹部更加肥胖。研究人員稱，腹部脂肪會產生“神經肽Y”，會增加的進一步增進人們的食慾，由此產生惡性循環。所以甩掉“游泳圈”刻不容緩啊！[暈],0,0,0
又籤爆了，不讓我同步。[怒][怒][怒][怒][怒][怒][怒][怒][怒][怒],0,0,0
10個蘋果都爛兩，物流也***慢。,0,0,0
這裏的交通真是傷不起，8：00堵到10：00還堵[淚][淚][淚],0,0,0
看什麼球呀，陪兒子學習，明早起來做飯[淚] //@xiaofei0108:看球！,0,1,0
糟糕的一次網購，吭爹！,0,0,0
打算全母乳 要相信自己是頭牛[發怒]多喫爲了孩子[淚]今天霍思?大少爺出滿月 挪騷窩 [哈哈],0,0,0
我是不會再去了，也會要求公司不再安排這個黑店 //@宋強says:再不安排這裏了[衰] //@朱武平-:豐臺有這樣的酒店，就是豐臺的恥辱[怒] //@新豐臺網://@郝旺A: //@朱武平-:@文明豐臺 @新豐臺網 @豐臺青年 @微話豐臺,0,0,0
交通還算便利 早上時候有班車去航站樓 其他都不怎麼滿意,0,1,1
這頭亂捲髮我喜歡~~(*^__^*) 嘻嘻~~叔一下子又年輕了十幾歲 [嘻嘻]  //@因_果果:愛死了～！ //@飛葉飛冰:董潔還是很喜歡的～結果據聞演神經女……[淚] 還是更喜歡叔高大英俊神祕優雅的角色……[委屈],0,1,0
感覺外賣的菜量好少啊！米飯簡直少的可憐,0,0,0
下午涼颼颼的，看來秋天真的來啦[淚]@Ravelaw,0,1,0
時間太長，並且泡菜湯沒有米飯,0,0,0
只能是失望??，質量差也就罷了，色差也那麼大~~,0,0,0
我愛軒轅劍系列，我愛大宇和DOMO，所以原諒我不能投票給電視劇。[淚],0,1,0
被騙了，不是脆的，是沙的，不好喫，誰買誰後悔,0,0,0
腹肌!!!!舔屏ing!!!!//@吉本老師求同行去夏威夷: 那?候的腹肌啊~~[抓狂]@nino犬二招??有1?腹肌 //@ninochanyo: 在腦子裏用arashi arashi for dream的旋律唱出了奇酷比~奇酷比~... //@FL醬家藍黃君都貓背:好吧大深夜大中秋的我,0,1,0
[衰] //@修心養生辭典:拿着2K的錢，操着500K的心。。。,0,0,0
一大清早陰差陽錯把借的車弄丟了[淚][淚][淚][淚][淚]客服說:沒有關係。租車卡無限期使用。餓滴神啊![奧特曼][奧特曼][奧特曼]9903341號車啊![雪人][雪人][雪人]是哪位好心人騎走啦!快還回去吧![手套][手套][手套],0,0,0
有我，我來了！@追着耗子的貓  //@全球熱門排行榜:榜上無名[淚],0,0,0
昨天少了你！！[抓狂],0,0,0
[蠟燭][蠟燭][淚][淚][淚]特別喜歡陳老後期的那些喜劇，「瞧這一家子」、「二子系列」看了多少回，笑的喘不過氣來。您是老藝術家的典範，我也是您兒子的忠實觀衆，會一如既往地支持他！願您一路走好[淚][淚][淚][蠟燭][蠟燭],1,1,0
"[鼓掌][鼓掌][鼓掌]不懈的努力轉發終於有了回報!這是圍脖的處女獎,不容易阿!感謝@上海滴水湖皇冠假日酒店 感謝CCTV .......激動地[淚]@賣火柴de小小小女孩 @正能量十足的奇葩妹子 @顧小小同學 @馬普爾兔 @範月敏fay @青檸冰Julie @HiroshimaRomansa @Emma王小熊的媽 @荒唐的直來直往 @dIstRictK",1,1,0
忘記取錢就回家了。明早再忘，就對不起組織！對不起人民了。[淚][淚],0,0,0
等了200分鐘，終於到了！真快！！！！,0,1,1
穿了兩週，就洗了一次，褲子就爛了，好大一個口子，都不能補了，只能扔掉，唉！,0,0,0
//@丁武唐朝: 秋褲哥[嘻嘻] //@飛常準:確定是在飛機上？確定是在客艙？確定不是在秀 身 材！[衰],0,0,0
原來還沒有意識到是個飛機場，在@毛豆想睡覺 和@陸洋_Lu 面前，我開始自慚形穢……今天晚上開始不喫飯了，只喫木瓜[淚],0,0,0
@布麥爾耶姆古麗 //@易峯攝影: [抓狂][淚],0,0,0
上當了，果子一個比一個小，而且很陳，是買過的最差的水果，就是不知道可以退不,0,0,0
回覆@殳俏:歡迎歡迎指導！讓俊男俏女列隊??? //@殳俏:啊。。。等下次來深圳[擠眼] //@好酒好蔡:冬夜，還沒有喫過此物的...如何心熄！[暈],0,1,0
回覆@蝦米zi1125:[睡覺]真的嗎？//@蝦米zi1125:回覆@?巍EVA:那改買v的xc60算了 不懂車的婦女太危險了//@by_左手:[暈],0,0,0
滿18歲父母就沒有撫養義務了吧，大學生知道自己的權利和義務是做人的基本吧。[衰] //@我是陳少強:畜牲,0,0,0
已經是第二次買他家的蘋果了，因爲第一次的蘋果個頭很大，甜度很高，所以纔會再買的，沒想到的是第二次送來的蘋果不僅個頭小，連甜度也下降了，真的很失望，希望商家以後能改進，以後也不會再買了，有點上當的感覺,0,0,0
1、酒店比較陳舊，房間小；2、臨街的房間噪音很大，從早到晚汽車、摩托車喇叭聲不絕，路人高聲講話至深夜，無法安靜休息。補充點評2008年6月21日：酒店瀰漫着菸酒味道，每天如此，特別是像那種醉酒的人吐了之後的味道，很不舒服。,0,0,0
面料是化纖的，很不舒服,0,0,0
我身體健康，可是達不到外形靚麗的標準~[淚] //@劉曉潔兒:哇!不得了!!天將降大任![呵呵],0,1,0
"昨天真的很絕望.我靠,11點,警察竟然會蹲在鎮寧路查酒駕,我的車被攔下來剎那間,絕望無助,LZ真的準備投案自首了,[淚] ,結果讓我走了..我一腳油門飛起,趕緊跑啊,[哈哈],所以,昨天一定喝的是葡萄汁,我醉了，是因爲被你們感動心醉了[愛你]  //@小黑姑娘家 @麥田的果子kiki @南宮天翰的圍脖 @閻娜也叫小annie",0,0,0
地毯很爛，這個牀睡得失眠，接車很方便，退房很快，噪音太大，趕飛機的話可以推薦，不急着的還是算了，價格也不便宜,0,0,0
怪不得最近判斷事情總出差錯//@楓笙映黎:終於弄懂我智商餘額不足的原因了！[淚]//@王鵬律師:智商下降原來是這樣啊！//@顏-春: //@山東衛視張曉磊: 只有不缺錢，就再也不用擔心自己的智商了！//@夏果果: 原來，智商越來越低是有原因的！[淚],0,1,0
需要適應的是我們 //@藏珍_在路上:白天看也會[淚] //@ayu08:晚上看這種會哭。。。//@慵懶島嶼flying:一定是這樣[淚] //@妍寶貝妍妍:@vanosw 嗚。。我會難過~,0,0,0
去年住過一次，印象很好，於是今年再次選擇。 隔音很差，隔壁幾個中年男人很大聲講話講到凌晨兩點多，還能聽見淫蕩的叫聲。 設備還是很不錯的，充電類型多，也方便。 前臺服務態度略差，我說希望能幫忙用軟件幫我叫車，因爲我手機不是智能機，第二天一早有會議急需用車。 但大堂值班的男生一直重複跟我說只能給我叫去機場的車，其實他可以跟我說爲什麼不能幫我這個忙，可是他臉色很不耐煩地不停復讀機這句話。 在廣州超難打車，基本都是已經被軟件預約了。一夜被吵到不能睡，第二天我提早一小時出門纔打到了車。 超差勁的二次體驗。 總結：前臺服務人員需要培訓，check in的時候不止對我一個態度不耐煩。 隔音簡直等於零，隔壁說什麼我都能聽得很清楚。,0,0,0
#2012溫網#今晚費天王與小德又將對戰，爭奪決賽名額[圍觀][抓狂] 費天王如今的體力不敵小德啊，雖然我也很喜歡小德，但我還是最愛費天王[心]費德勒 加油[威武],1,1,0
差評 拉鍊不行，各位兄弟注意了,0,0,0
@Chloe的呼吸 @瘋遊精L 還記得不？這cos神勇啊//@leeofgreen: @宋狍狍 [暈][暈][暈],0,1,0
真?要?注啊！//@MookBeauty: 所以?既??，??改成：???人唐英年！[兔子][偷笑] //@NicoleYeung:其?他的微博又真??好睇架...d ??[哈哈] //@MookBeauty:?於你既微博我必定多多支持[哈哈][偷笑]，但?於你本人???支持吾住！[汗][暈]?,0,1,0
裝修的味道太重，商務標準間的房間太小。旺季的原因吧，我結帳的時候聽到當天的房價又提價了，坐地起價，沒辦法。,0,0,0
買了三個，壞了兩個，想聯繫客服，找不到入口，真的是個坑，希望客服看到能給個說法！,0,0,0
[挖鼻屎]原來有個國家語委會耶，乾的事可真大！！！//@莊菁Eleven:[衰]腦子哇特了,0,0,0
小區裏有個開小賣部的80後女孩，家裏條件不好，但家裏兄弟姐妹5個。//@楊長庚: 解釋了個什麼，沒看懂。我恨我的笨[抓狂],0,0,0
土豆肉絲沒有一丁點肉，懷疑送錯了，皮蛋瘦肉粥很一般,0,0,0
看到有贈品一直有。怎麼就沒有送呢。你倒不如不寫有贈品。非得買前確認的買家你才送嗎,0,0,0
褲子挺好，就是物太不給力，,0,0,1
垃圾玩意，jd個渣渣,0,0,0
只是爲了促進經濟繁榮拉動內需而已 //@Jakii:[怒][淚] //@雙子座購物狂Foniz:#向天下購物狂致敬# 轉發安慰你身邊三位購物狂：@美瑩C @大春子 @Jakii,0,1,0
爲什麼我訂購了此書卻沒有發貨給我???,0,0,0
快遞慢都不說服務態度也不好，最重要的是褲子質量超級差，說好地送皮帶也沒送。沒想到京東現在越來越差了,0,0,0
其他可以忍~向sir這麼帥你也讓他掛？！[淚]@chloe518,0,0,0
真是過分！//@鳳不是凰:救她們的人在水裏的時候，景區給她們安排好了洗澡，晚餐和車，這幾個刁蠻女人不僅要點最貴的菜還不滿意景區給她們安排的中巴車，當然，還要狠狠地要一筆“驚嚇費”！ //@野M丫頭:上海人[怒] //@Japansky:人沒找到先談錢[怒][怒][怒][怒][怒] //@餘杭新聞網:[蠟燭],0,0,0
慰問一下守護在醫護戰線的同志們，哈哈！過年好 //@北京-小貓:那能怎麼辦 //@北京胖東是一個用名字刷屏的男人:真可憐 //@北京-小貓:同樂 //@遠古現代:新年快樂~~！ //@北京-小貓:[淚] //@大逗相聲後援會:可憐的喵貴人。。。555。。,0,1,0
我發現裝修真是一個改變人生最直接的途徑――愛情也不過如是。戀愛過程中會分手，準備結婚時也會分手，領證了也會分手，爲婚禮也會分手，爲父母也會分手，爲孩子也會分手，爲房子也會分手，爲裝修也會分手...看來因爲性格、脾氣甚至於外遇、偷情而分手的還是幸福的，因爲至少與感情有關[傷心],0,0,0
餓的？[暈] //@王煥桐:[衰][喫驚][生病],0,0,0
非常不滿意,0,0,0
兩個發黴的蘋果，客服補償了350京豆,0,1,0
不好 很不好 售後態度一拖再拖，非常不滿意！！！！！,0,0,0
"根本沒減單啊,沒有優惠啊",0,0,0
各種羽衣甘藍下來了，點菜時選她們吧，太美了！要不給人販子拉走太可惜了[淚],0,1,0
我很失落，特別不愛丟東西的我，昨天買了一支遮瑕膏，還沒到家九弄丟了！[淚],0,0,0
看了下元旦外出旅遊的價格[衰]太貴了！不讓人活了啊,0,0,0
怎麼還沒到年三十！！！小編已經開始瘋狂想念媽媽燒的年夜飯啦！[抓狂] 滿滿一大桌，全都是我愛喫的，沒有比這個更幸福的啦！[給勁] 除夕還有三天，好吧，聽聽@小?本尊 一家人聊聊年夜飯也不錯哦！【#城市有你真好#，四川14:00，山東18:00，其他城市的聽衆可以通過手機客戶端@蜻蜓FM 收聽哦！】,0,1,0
據說它可以換輛小牛[衰],0,0,0
隊服是黑T..我想要火紅那件 誰給我換換 [淚],0,0,0
使用過程中，發現操作系統不及WINDOWS更易上手;內置遊戲沒勁。機子反應不夠快，和同事拿的諾基亞的智能手機相比，穩定性也差一些。觸筆拿在手裏，不合適，如果有一長一短的就好了。按鍵偏小！無來電防火牆和自動開關機功能！近六千的價格，還沒有收音機！原裝電池也只配了一塊！,0,0,0
這個决策對我們的團隊造成了嚴重的損害。,0,0,0
房間內一股黴味，被子黑心棉睡了全身都癢。淋浴噴頭的小眼都塞死噴不出水。水龍頭調左調右都是熱水，沒冷水。,0,0,0
//@每日好書推薦：[淚] //@康定斯基:伊伊媽媽已確認遇難。她在出事前一個多小時發的最後一條微博中寫到：“人小脾氣大，小寶貝，你什麼時候才能長大懂事啊。”可憐的孩子，怎麼幫助她？[傷心],0,0,0
"回覆@海巖-sea:[嘻嘻] //@海巖-sea:哇塞老馬你太善解人意了,你咋知道我都快掉成禿子了…[淚][?] //@勇敢的馬: @海巖-sea @一直很安靜的Jing @糉子皮_16n @鍾Sir--   //@佩瑾rachel:[心] //@侯阿怡:@佩瑾rachel [愛你][愛你]",0,1,0
[愛你][愛你][愛你][愛你][愛你][愛你]希望寶寶也稀飯/@豬豬女王-:喫到了，我也就滿足了[親親][親親][親親] /[淚]好感動呢，美女稀飯就好，保證杯子裝到塞不進去哈哈[愛你][愛你][愛你][愛你][哈哈]@豬豬女王-:容易嗎我，從牡丹園到你們這，就爲一甜點，今天要把你拿手的都喫一遍[花心][花心][花心],0,1,0
//@迷失的雙子: //@許柏成:哀悼~//@高丹青Mistie:[淚]我是有多?《瞧?一家子》[淚]//@頭條新聞: 轉發微博,0,0,0
轉發微博。 星座愛情001:愛情敗在了距離上。[淚]  @美文故事,0,1,0
一般，量挺足，味道一般,0,1,0
問題多多，屏幕刷新率不好導致重影嚴重，看網頁，貼吧晃眼睛，明顯看着不舒服，劃屏都有點卡，充電插口做工有問題，插口坡度設計問題致使不能正常插拔，要小心翼翼的充電，貼吧已經有插拔損壞的反反映，系統分屏目前還是探索，並沒有用心做分屏，華爲這麼大的公司，人才濟濟既然還有這麼低級錯誤，實在不應該，音質洪亮飽滿，這個好評，攝像頭一般般，不好不壞，微信登錄始終有問題，也只能看個電影了,0,0,0
也納悶了一個月總會有一次 也不知道是要發泄一下苦悶 還是心裏的委屈 都要傷心的哭的稀里嘩啦 但是看看兒子 都是當媽的人了 哎 怎麼辦呢[淚],0,0,0
天河北堂會？大家小心了 //@張健盒子支付:用自己的POS吧[呵呵] //@智能卡技術: 看來已經進入信用卡被盜刷高發期了，持卡人還是謹慎用卡吧，即使是億分之幾的概率發生在自己身上也是百分之百。[衰]//@黃培強V: 不是吧，天河北那麼黑啊。。。。還好我沒過去！//@遊子: 天呀！天河北堂會？這是真的？,0,0,0
發票遲遲不到，售後反應太慢。,0,0,0
回覆@火星馬克叔叔:[嘻嘻][嘻嘻] //@火星馬克叔叔:奔馳第二讓人不可思議，這個破車。[暈],0,0,0
同問，爲啥不給咱出鏡的寄一本呢[可憐][可憐][可憐] //@濤兒媽:哇噻，濤兒媽超開心喲！爲什麼大主偏@我愛廚房韓偉  沒有給濤兒媽快遞一本呢？！[抓狂],0,0,0
阿婆很美 //@阿雅:感?！[淚][心][鮮花],0,1,0
[偷笑][偷笑][偷笑] //@徐紀周的微博:耍寶剛剛開始[暈],0,1,0
。。。不是吧~我也打不開[淚]害我把之前的留言全刪了，整個微信App都刪了~ //@Rita-瑞塔:大早上起牀沒有微信的日子，很無聊啊@妖嬈地主婆 //@童童_christine: 中槍....,0,0,0
反正我不喜歡北京人，那譜擺的，彷彿所有外地人都弱智似的。[哼] //@雪凝花璨:暈！是好奇。。[淚][淚][淚]//@整合營銷傳播推動者:這個擺譜和那個擺譜有什麼關聯嗎？[思考],0,0,0
//@獅鳶sonny: 都想要！！！！特別是那個熊[淚],0,1,0
今早送我的司機說老婆在家裏存了餅乾蠟燭等必需品，深信12月22日將黑暗三天，世界將從三維空間變成四維空間，東北將變成南方。。。[生病][[暈],0,0,0
[抓狂]//@全球電影收錄: 還有什麼比曬老婆廚藝更拉仇恨[哈哈],0,0,0
這。。這。。回去告訴俺爸，看他還看非誠勿擾不。。。[暈],0,0,0
速遞級慢，等了將近2個小時，也沒有賠付，以後沒法在百度訂了,0,0,0
無網絡無法上 太差,0,0,0
[淚] 真不容易,0,1,0
說了送襪子送的呢，'*客服，褲子掉色嚴重，地攤貨,0,0,0
和莫泰金華店比起來，這家差多了。但和黃山其他酒店比起來，價格還算便宜。攜程的價格和門市價一樣，而且不含早，沒有一點優勢。但如果加入莫泰會員，就比門市價便宜20元，還含早，所以我花了50元買了張會員卡。這家店現在熱衷於做團隊生意，對我們這些散客來說是不好的消息，因爲稍大的房都改成標準間了，我要的大牀雙人房就在電梯旁，團隊出發早，就顯得非常吵，睡不好，而且房間非常小，小得令人驚歎，無法轉身，第二天貼了錢換到標準間去了。餐廳也簡陋得令人驚歎。入住這家要做好心理準備。,0,0,1
牛肉咬不動，太酸，太油，還有股子藥味！也沒有註明是辣的！沒喫，都到了，還這麼貴！差評！,0,0,0
有圖有真相，再轉!@瓦瓦Vanilla 你們辛苦了! //@演員孫茜:[淚],0,1,0
輕輕一揪就出痧了[淚],0,0,0
@雙魚座的刺蝟 @阿皮是隻小貓咪 我是鐵定看不上@中國好聲音 了[抓狂][抓狂][抓狂][抓狂][淚][淚][淚][淚][淚]關?，幸運能看個第一名，必須@關?[花心][花心][花心][花心][花心][花心],0,0,0
酒店太髒且設施陳舊，不符合三星標準，前臺價格低於攜程價格,0,0,0
火龍果不新鮮哦，皮上都有着發黴了,0,0,0
酒店位置雖然在浦東機場附近，如果沒有導航根本找不到的。酒店內的設施有些陳舊，給自己手機充電，插頭居然在書桌下面，和 很不方便。電視機調節目不好調，服務員居然電話指導，不上房間。服務不周到。,0,0,0
選了個澡+衣服，沒了三塊多~大學城的熱水，流出來爲毛像牛奶一樣乳白色？可不可以不要那麼貴！[淚],0,0,0
“差“就一個字！以後再也不去這裏了。價格還貴的離譜，感覺被坑了。,0,0,0
"送過來的時候最底下的粥都壓扁了,全灑了,送餐員也不看一眼,一坨就給我了,無力吐槽",0,0,0
這一早就熱氣逼人[抓狂],0,0,0
時間一長特別不好喫,0,0,0
菜明顯是剩菜，跟之前買的完全不一樣,0,0,0
褲子是還十一之前買的，碼數小了，退回去換到現在還沒收到，鬱悶,0,0,0
那麼好喫的柚子，有人竟然會感到 密 集 恐 懼 症 ！！[衰],0,0,0
剛買幾天就降價，打電話給京東客服，簡直垃圾一個，虧我還買了這麼多東西，7008客服態度要死不活的,0,0,0
都打電話確認兩次了，跟我說已經取消了，結果還是送了。本着助人爲樂的原則，我還是付款了。,0,0,1
[暈][汗][淚],0,0,0
鄧麗君仙逝後又一歌壇巨星隕落！[淚][蠟燭] //@四正居仕:【追夢人，早已駕鶴而去】歌壇天后鳳飛飛，早在今年1月3日凌晨3點19分因肺癌病逝。她行事低調，加上又快要過春節，因此生前遺願就是囑咐律師等後事都辦完之後，再對外公?消息[蠟燭] @KC鍾 @開心的老宋 @老誰V,0,0,0
499次[轉發]//@河南日報: 王菲......[衰][疑問],0,0,0
剛下完單就降價 申請價格保護 誰是促銷 不差那點錢 但心情不愉快,0,0,0
絕對的假貨，比超市裏的差遠了，洗完後頭發枯燥，一點都不順暢。不要上當受騙了……還是選擇正規商場去購買吧，雖然價格貴點，但總比假的要好。,0,0,0
今天能不能睡着了[抓狂],0,0,0
[淚] [淚] [淚] [蠟燭],0,0,0
20個蘋果都沒有十斤，唉，就那樣吧,0,0,0
殼子有點松，質量差,0,0,0
剛抱着箱子回家，前面是一揹着書包剛放學的小男孩兒，他瞅我騰不出手特地幫忙拉着鐵門，直到我進院兒。隨後，小孩兒追上來，跟我搭話“你怎麼不上班啊” “箱子裏裝的什麼啊？” “我該叫你姐姐還是阿姨呢？” 見我沒理他，小孩兒又說：“阿姨，你長的還行就是皮膚不太好。” 我擦.. .. [怒],0,0,0
太難喫了，無法形容！,0,0,0
徹徹底底是假貨！鑑定完畢！大家小心！,0,0,0
每次看別人指彈的視頻就想要自殺~喂貓別人談得那麼好~~~[淚],0,0,0
讓指甲歇足一個月，指甲休息了，手藝不精了！[汗]各種抖，塗完十個花了仨！[抓狂]好心情瞬間打折扣。。。。[淚]不過擦了重塗，心情又瞬間美麗了起乃~[愛你][月亮][打哈氣],0,0,0
辦了一件極其丟人的一件事@Mr培翔李 你懂的，噓[噓] [淚],0,0,0
靠 //@流氓兔很文明:不偷工減料就不行！[怒]//@上海官微精選: 【帝都牆倒】提醒魔都同學，新開通的地鐵線，大家都當心些[奧特曼],0,1,0
[怒] //@掠過子夜:不能這麼糊弄社會輿論吧，至少廣州市政府應該公開調查事實和處理結果，處理不光是對幾個“臨時工”，還有局長、分局長及相關領導也應負領導責任吧@中國傳媒精英俱樂部 @南方都市報熱線 @記者的家 //@庫克船長日記: SHIT!,0,0,0
NND，總結最多隻讓人寫100字，不夠啊，見總結！ 一，做工較粗糙！塑料感極強，整個一個塑料洗臉盆！機身銜接縫隙大，上下不齊！ 二，鋼琴烤漆容易髒，容易刮傷！指紋就不用說了，才兩天烤漆就刮傷了！,0,0,0
突然好想喫甜食！想尋找脣齒間滑動的甜蜜～ //@初利://@怡然自得-Even: 在我餓的快暈倒的時候看到這張圖，想讓我怎麼滴？！[淚]//@微博經典語錄:想喫的轉~[花心],0,1,0
完了~我掌控不了我的人生~[淚] //@潮音樂:一個女人如果連自己的體重都控制不了，何以掌控自己的人生！,0,0,0
默默的看~~~//@任衛新: 甭管是誰，只要到這裏來都得乖乖滴。[酷]//@石小杰微博: 伙食出了問題!沒上硬菜吧![偷笑] //@侯寧:這表情，難道股市讓文學藝術家都莫言了？[暈]//@毛大慶: 哈哈哈！讓我想起另外一個時代。,0,0,0
本來是常客了，可是在肉夾饃裏喫到了一根黑毛貌似是鼻毛，什麼都不想喫了，以後還敢定誰家外賣。。,0,0,0
這樣的企業應該讓他死掉 蒙牛一經理篡改生產日期被抓,0,0,0
羨慕死我們這些窮鄉僻壤的盆友了！[淚]//@大鵬揹包走天下: 真不愧是全球奢華小酒店聯盟的成員酒店呢！住在這裏體驗一種人性的尊重，連拖鞋都是那種厚而軟的感覺！//@XMAN_宗介: 今和大鵬一起去的，這個酒店真的非常棒[贊],0,1,0
商品描述的有問題，說背心裏面加絨，都沒有加絨，面料摸着太差了。,0,0,0
屏幕有裂紋，客服說簽收了不理。,0,0,0
價格在貴陽算便宜的，不過房間太舊，夠大，空調暖風白天不開，生氣！,0,0,0
我想要相機[淚],0,1,0
次凹...Paul被淘汰了！！！不接受不接受不接受！！！！！[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂],0,0,0
3月9號就報警了！！爲什麼就不能按照目擊者給出的方位搜尋呢！！！馬來西亞航空，政府...太泥馬操蛋了！！！[抓狂][抓狂][抓狂]...泥馬滿滿一飛機人啊！！！都是生命啊...！！！,0,0,0
//@混血一霖: 希望大家平安啊…[淚] 老天爺別下了//@劉海斌強強:希望在北京的朋友平安//@喬小乖要減肥: 願所有人平安[心],0,1,0
久久鴨的口味偏頗，辣味不是很濃。總體而言還行。但是沒有餐具，雖然我的單裏說明要餐具了，這是一個遺憾！不過送餐速度很快！,0,0,1
1.有點沉；2.驅動下載太麻煩，我是全部下了，1.5g，安裝後硬件的小問號是沒有了，但不知道是不是最新最匹配的，請教這個怎麼確認？3.內存小了點，標配2g就好了，不用自己升級；4.據說芯片組不怎麼樣。,0,0,0
對商家徹底無語了，下單是黑色褲子，寄過來卻是別的顏色的 。還有就是褲子很明顯 褲子是舊的,0,0,0
我總認爲香港西藥太猛，每每喫完就犯困發懵，所以多看中醫。香港中醫貴，兩包藥140，屬自費。但喫了兩天沒啥動靜，看來只能喫西藥了[暈],0,0,0
喫了倆大芒果，現在覺得渾身燥熱。腫麼個情況啊這是？喫芒果會上火的嘛？[抓狂],0,0,0
哇   真好看   偶也想要[抓狂],0,1,0
隔音差，服務人員素質低，不禮貌。狗屎酒店一個,0,0,0
